Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
UTA,2018-12-10,L,Away,OKC122-113UTA,0.512,43,84,0.276,8,29,0.633,19,30,45,11,34,30,11,4,20,28,113
DEN,2018-12-10,W,Home,MEM99-105DEN,0.506,39,77,0.321,9,28,0.783,18,23,40,11,29,22,11,6,14,17,105
CLE,2018-12-10,L,Away,MIL108-92CLE,0.375,36,96,0.333,10,30,0.667,10,15,46,8,38,24,5,2,9,15,92
MIL,2018-12-10,W,Home,CLE92-108MIL,0.438,42,96,0.417,15,36,0.818,9,11,58,12,46,22,4,4,14,24,108
DAL,2018-12-10,W,Home,ORL76-101DAL,0.427,35,82,0.286,10,35,0.840,21,25,52,9,43,28,7,4,14,11,101
ORL,2018-12-10,L,Away,DAL101-76ORL,0.360,32,89,0.286,8,28,0.800,4,5,42,7,35,18,8,2,16,18,76
IND,2018-12-10,W,Home,WAS101-109IND,0.539,41,76,0.500,10,20,0.773,17,22,50,7,43,29,7,7,24,25,109
WAS,2018-12-10,L,Away,IND109-101WAS,0.420,37,88,0.333,10,30,0.708,17,24,34,6,28,22,13,3,12,22,101
MEM,2018-12-10,L,Away,DEN105-99MEM,0.500,37,74,0.333,9,27,0.941,16,17,34,6,28,22,7,4,14,19,99
PHX,2018-12-10,L,Home,LAC123-119PHX,0.500,47,94,0.360,9,25,0.800,16,20,40,10,30,31,14,8,15,29,119
BOS,2018-12-10,W,Home,NOP100-113BOS,0.489,44,90,0.308,12,39,0.684,13,19,51,14,37,23,8,5,15,21,113
NOP,2018-12-10,L,Away,BOS113-100NOP,0.448,39,87,0.308,8,26,0.737,14,19,39,6,33,28,11,1,13,19,100
SAC,2018-12-10,W,Away,CHI89-108SAC,0.455,40,88,0.432,16,37,0.800,12,15,42,10,32,28,16,4,18,15,108
CHI,2018-12-10,L,Home,SAC108-89CHI,0.447,34,76,0.286,8,28,1.000,13,13,40,7,33,16,10,3,27,17,89
LAL,2018-12-10,W,Home,MIA105-108LAL,0.456,41,90,0.438,14,32,0.600,12,20,46,12,34,24,9,7,12,10,108
MIA,2018-12-10,L,Away,LAL108-105MIA,0.447,42,94,0.324,11,34,0.769,10,13,50,14,36,29,9,7,17,19,105
PHI,2018-12-10,W,Home,DET102-116PHI,0.443,39,88,0.405,15,37,0.657,23,35,48,16,32,27,9,5,14,19,116
MIN,2018-12-10,L,Away,GSW116-108MIN,0.458,38,83,0.280,7,25,0.806,25,31,42,9,33,28,5,6,16,18,108
GSW,2018-12-10,W,Home,MIN108-116GSW,0.419,39,93,0.442,19,43,0.905,19,21,49,14,35,25,6,5,17,26,116
LAC,2018-12-10,W,Away,PHX119-123LAC,0.529,45,85,0.333,7,21,0.788,26,33,42,10,32,27,8,4,18,21,123
TOR,2018-12-11,W,Away,LAC99-123TOR,0.521,50,96,0.483,14,29,0.750,9,12,43,10,33,34,8,6,9,22,123
LAC,2018-12-11,L,Home,TOR123-99LAC,0.442,38,86,0.280,7,25,0.842,16,19,44,12,32,25,2,5,16,16,99
HOU,2018-12-11,W,Home,POR104-111HOU,0.494,42,85,0.310,9,29,0.667,18,27,42,12,30,22,9,5,7,21,111
PHX,2018-12-11,L,Away,SAS111-86PHX,0.402,33,82,0.286,8,28,0.857,12,14,40,8,32,19,7,5,17,22,86
SAS,2018-12-11,W,Home,PHX86-111SAS,0.494,41,83,0.619,13,21,0.842,16,19,46,8,38,28,7,2,15,15,111
POR,2018-12-11,L,Away,HOU111-104POR,0.437,38,87,0.400,10,25,0.857,18,21,44,13,31,20,1,4,14,17,104
NOP,2018-12-12,W,Home,OKC114-118NOP,0.464,45,97,0.222,4,18,0.800,24,30,56,17,39,29,14,3,18,27,118
OKC,2018-12-12,L,Away,NOP118-114OKC,0.483,42,87,0.302,13,43,0.630,17,27,39,9,30,23,10,6,18,27,114
POR,2018-12-12,L,Away,MEM92-83POR,0.368,32,87,0.273,6,22,0.813,13,16,44,4,40,15,11,9,14,19,83
MEM,2018-12-12,W,Home,POR83-92MEM,0.415,34,82,0.333,8,24,0.667,16,24,51,9,42,19,9,10,13,22,92
WAS,2018-12-12,L,Home,BOS130-125WAS,0.505,46,91,0.364,12,33,0.724,21,29,41,8,33,25,7,4,15,27,125
MIN,2018-12-12,L,Away,SAC141-130MIN,0.538,50,93,0.409,9,22,0.778,21,27,39,12,27,30,4,4,11,24,130
BOS,2018-12-12,W,Away,WAS125-130BOS,0.452,47,104,0.289,11,38,1.000,25,25,50,14,36,20,6,2,14,19,130
DET,2018-12-12,L,Away,CHA108-107DET,0.465,40,86,0.382,13,34,0.667,14,21,49,10,39,23,4,10,14,26,107
CHA,2018-12-12,W,Home,DET107-108CHA,0.412,35,85,0.321,9,28,0.784,29,37,42,6,36,21,7,5,7,17,108
SAC,2018-12-12,W,Home,MIN130-141SAC,0.581,50,86,0.500,19,38,0.688,22,32,38,9,29,34,3,6,11,21,141
NYK,2018-12-12,L,Away,CLE113-106NYK,0.436,41,94,0.407,11,27,0.929,13,14,43,9,34,21,7,7,12,18,106
UTA,2018-12-12,W,Home,MIA84-111UTA,0.526,40,76,0.500,16,32,0.714,15,21,52,7,45,29,6,4,17,19,111
MIA,2018-12-12,L,Away,UTA111-84MIA,0.377,29,77,0.364,12,33,0.583,14,24,30,2,28,16,10,2,13,22,84
BKN,2018-12-12,W,Away,PHI124-127BKN,0.514,38,74,0.500,14,28,0.860,37,43,37,7,30,20,10,1,17,23,127
PHI,2018-12-12,L,Home,BKN127-124PHI,0.549,50,91,0.429,12,28,0.750,12,16,37,10,27,31,11,3,17,30,124
GSW,2018-12-12,L,Home,TOR113-93GSW,0.476,39,82,0.231,6,26,0.692,9,13,40,5,35,28,5,11,19,18,93
TOR,2018-12-12,W,Away,GSW93-113TOR,0.484,44,91,0.321,9,28,0.842,16,19,48,10,38,27,12,3,11,17,113
IND,2018-12-12,W,Home,MIL97-113IND,0.473,43,91,0.400,12,30,0.750,15,20,54,14,40,31,7,4,16,13,113
MIL,2018-12-12,L,Away,IND113-97MIL,0.418,38,91,0.256,11,43,0.667,10,15,43,9,34,22,6,6,13,18,97
DAL,2018-12-12,W,Home,ATL107-114DAL,0.467,35,75,0.353,12,34,0.744,32,43,36,4,32,22,13,5,14,16,114
CLE,2018-12-12,W,Home,NYK106-113CLE,0.473,43,91,0.294,10,34,0.810,17,21,51,12,39,19,7,4,13,18,113
ATL,2018-12-12,L,Away,DAL114-107ATL,0.462,43,93,0.333,11,33,0.714,10,14,44,16,28,21,7,2,21,30,107
CHI,2018-12-13,L,Away,ORL97-91CHI,0.479,34,71,0.556,10,18,0.650,13,20,33,1,32,18,10,4,18,23,91
ORL,2018-12-13,W,Home,CHI91-97ORL,0.415,34,82,0.333,11,33,0.783,18,23,43,9,34,23,8,6,16,16,97
HOU,2018-12-13,W,Home,LAL111-126HOU,0.494,42,85,0.441,15,34,0.844,27,32,43,15,28,24,8,2,14,24,126
DAL,2018-12-13,L,Away,PHX99-89DAL,0.397,31,78,0.152,5,33,0.667,22,33,53,14,39,14,7,4,23,19,89
PHX,2018-12-13,W,Home,DAL89-99PHX,0.402,37,92,0.370,10,27,0.833,15,18,40,12,28,20,15,5,13,27,99
LAC,2018-12-13,L,Away,SAS125-87LAC,0.357,30,84,0.323,10,31,0.708,17,24,42,13,29,21,4,1,17,18,87
SAS,2018-12-13,W,Home,LAC87-125SAS,0.578,48,83,0.455,10,22,0.792,19,24,47,8,39,25,10,7,11,20,125
LAL,2018-12-13,L,Away,HOU126-111LAL,0.538,43,80,0.313,10,32,0.556,15,27,31,7,24,23,9,5,13,21,111
MEM,2018-12-14,L,Home,MIA100-97MEM,0.422,35,83,0.276,8,29,0.760,19,25,34,10,24,21,9,5,8,18,97
MIA,2018-12-14,W,Away,MEM97-100MIA,0.439,36,82,0.385,15,39,0.722,13,18,50,14,36,30,3,8,17,20,100
NYK,2018-12-14,W,Away,CHA124-126NYK,0.480,47,98,0.353,12,34,0.645,20,31,46,9,37,27,11,8,10,16,126
CHA,2018-12-14,L,Home,NYK126-124CHA,0.471,48,102,0.417,20,48,0.800,8,10,51,9,42,38,7,5,16,23,124
DEN,2018-12-14,W,Home,OKC98-109DEN,0.506,42,83,0.324,11,34,0.933,14,15,48,12,36,29,8,6,20,24,109
OKC,2018-12-14,L,Away,DEN109-98OKC,0.411,37,90,0.368,7,19,0.586,17,29,43,19,24,14,9,4,13,17,98
SAC,2018-12-14,L,Home,GSW130-125SAC,0.469,45,96,0.341,15,44,0.800,20,25,42,7,35,33,6,3,13,28,125
GSW,2018-12-14,W,Away,SAC125-130GSW,0.458,44,96,0.375,15,40,0.750,27,36,60,15,45,32,5,0,18,23,130
TOR,2018-12-14,L,Away,POR128-122TOR,0.551,43,78,0.581,18,31,0.857,18,21,37,6,31,20,4,4,17,21,122
CLE,2018-12-14,L,Home,MIL114-102CLE,0.402,35,87,0.361,13,36,0.905,19,21,50,13,37,24,7,2,16,24,102
MIL,2018-12-14,W,Away,CLE102-114MIL,0.426,40,94,0.293,12,41,0.786,22,28,53,14,39,26,9,6,11,17,114
WAS,2018-12-14,L,Away,BKN125-118WAS,0.544,49,90,0.379,11,29,0.563,9,16,26,4,22,30,3,3,9,24,118
BKN,2018-12-14,W,Home,WAS118-125BKN,0.524,44,84,0.355,11,31,0.839,26,31,45,9,36,34,5,3,10,17,125
BOS,2018-12-14,W,Home,ATL108-129BOS,0.484,46,95,0.487,19,39,0.900,18,20,47,13,34,28,15,9,22,21,129
ATL,2018-12-14,L,Away,BOS129-108ATL,0.419,36,86,0.421,16,38,0.625,20,32,44,16,28,27,10,5,24,19,108
IND,2018-12-14,W,Away,PHI101-113IND,0.442,42,95,0.400,8,20,0.875,21,24,47,11,36,33,7,2,7,22,113
PHI,2018-12-14,L,Home,IND113-101PHI,0.409,36,88,0.250,9,36,0.741,20,27,49,17,32,17,5,5,16,21,101
POR,2018-12-14,W,Home,TOR122-128POR,0.511,48,94,0.481,13,27,0.905,19,21,38,12,26,29,10,4,8,15,128
LAC,2018-12-15,L,Away,OKC110-104LAC,0.507,38,75,0.520,13,25,0.682,15,22,44,6,38,18,7,4,26,22,104
OKC,2018-12-15,W,Home,LAC104-110OKC,0.467,42,90,0.409,9,22,0.708,17,24,40,9,31,26,13,7,12,20,110
MEM,2018-12-15,L,Home,HOU105-97MEM,0.533,40,75,0.217,5,23,0.706,12,17,35,6,29,20,8,6,15,22,97
HOU,2018-12-15,W,Away,MEM97-105HOU,0.479,35,73,0.351,13,37,0.880,22,25,36,6,30,23,5,2,14,22,105
LAL,2018-12-15,W,Away,CHA100-128LAL,0.533,49,92,0.412,14,34,0.667,16,24,52,10,42,34,12,6,16,20,128
CHA,2018-12-15,L,Home,LAL128-100CHA,0.424,39,92,0.241,7,29,0.833,15,18,38,9,29,22,3,6,18,19,100
DET,2018-12-15,W,Home,BOS104-113DET,0.488,39,80,0.333,10,30,0.714,25,35,48,10,38,25,10,7,20,21,113
UTA,2018-12-15,L,Away,ORL96-89UTA,0.315,28,89,0.241,7,29,0.929,26,28,42,11,31,17,13,4,10,19,89
ORL,2018-12-15,W,Home,UTA89-96ORL,0.472,34,72,0.458,11,24,0.850,17,20,48,4,44,18,7,10,22,27,96
MIN,2018-12-15,L,Away,PHX107-99MIN,0.406,39,96,0.200,7,35,0.737,14,19,41,11,30,26,10,4,11,19,99
PHX,2018-12-15,W,Home,MIN99-107PHX,0.456,41,90,0.321,9,28,0.800,16,20,51,11,40,30,6,7,16,22,107
SAS,2018-12-15,L,Home,CHI98-93SAS,0.438,32,73,0.333,7,21,0.846,22,26,41,7,34,18,3,5,15,18,93
CHI,2018-12-15,W,Away,SAS93-98CHI,0.430,37,86,0.207,6,29,0.857,18,21,40,8,32,16,12,8,9,20,98
BOS,2018-12-15,L,Away,DET113-104BOS,0.415,39,94,0.273,9,33,0.739,17,23,44,12,32,19,11,4,14,25,104
DEN,2018-12-16,W,Home,TOR86-95DEN,0.424,36,85,0.333,10,30,0.813,13,16,44,10,34,21,7,4,9,14,95
NOP,2018-12-16,L,Home,MIA102-96NOP,0.407,35,86,0.361,13,36,0.765,13,17,38,11,27,26,12,5,11,22,96
WAS,2018-12-16,W,Home,LAL110-128WAS,0.509,54,106,0.419,13,31,0.700,7,10,51,15,36,30,14,5,17,13,128
LAL,2018-12-16,L,Away,WAS128-110LAL,0.484,44,91,0.306,11,36,0.611,11,18,43,8,35,24,10,6,22,13,110
TOR,2018-12-16,L,Away,DEN95-86TOR,0.398,35,88,0.200,7,35,0.643,9,14,51,13,38,13,5,4,12,16,86
SAC,2018-12-16,W,Away,DAL113-120SAC,0.469,46,98,0.290,9,31,0.905,19,21,47,11,36,20,6,7,9,26,120
MIA,2018-12-16,W,Away,NOP96-102MIA,0.418,38,91,0.286,10,35,0.696,16,23,57,22,35,22,6,4,19,21,102
NYK,2018-12-16,L,Away,IND110-99NYK,0.416,37,89,0.313,10,32,0.682,15,22,44,13,31,21,7,1,17,19,99
IND,2018-12-16,W,Home,NYK99-110IND,0.460,40,87,0.353,12,34,0.783,18,23,45,11,34,28,9,4,13,18,110
PHI,2018-12-16,W,Away,CLE105-128PHI,0.560,51,91,0.407,11,27,0.750,15,20,48,12,36,32,5,9,11,18,128
CLE,2018-12-16,L,Home,PHI128-105CLE,0.466,41,88,0.400,12,30,0.647,11,17,33,6,27,28,8,0,12,20,105
ATL,2018-12-16,L,Away,BKN144-127ATL,0.553,47,85,0.483,14,29,0.760,19,25,33,8,25,38,9,5,14,22,127
BKN,2018-12-16,W,Home,ATL127-144BKN,0.557,49,88,0.400,16,40,0.909,30,33,39,10,29,34,12,3,13,21,144
DAL,2018-12-16,L,Home,SAC120-113DAL,0.417,40,96,0.257,9,35,0.774,24,31,53,16,37,22,6,5,14,18,113
OKC,2018-12-17,W,Home,CHI96-121OKC,0.483,43,89,0.381,8,21,0.818,27,33,49,17,32,24,14,2,20,21,121
MIN,2018-12-17,W,Home,SAC105-132MIN,0.500,48,96,0.370,10,27,0.867,26,30,58,11,47,37,10,7,11,24,132
SAC,2018-12-17,L,Away,MIN132-105SAC,0.422,38,90,0.368,14,38,0.652,15,23,38,6,32,20,5,4,15,27,105
LAC,2018-12-17,L,Home,POR131-127LAC,0.506,42,83,0.370,10,27,0.846,33,39,37,8,29,27,5,1,12,23,127
POR,2018-12-17,W,Away,LAC127-131POR,0.547,47,86,0.500,10,20,0.871,27,31,33,6,27,26,5,4,11,32,131
DET,2018-12-17,L,Home,MIL107-104DET,0.443,39,88,0.400,14,35,0.800,12,15,45,10,35,25,3,2,16,20,104
MIL,2018-12-17,W,Away,DET104-107MIL,0.500,44,88,0.360,9,25,0.667,10,15,37,5,32,33,8,10,11,19,107
CHI,2018-12-17,L,Away,OKC121-96CHI,0.447,38,85,0.364,8,22,0.750,12,16,41,13,28,20,10,7,25,31,96
UTA,2018-12-17,L,Away,HOU102-97UTA,0.390,32,82,0.286,10,35,0.742,23,31,52,11,41,23,9,4,24,25,97
NYK,2018-12-17,L,Home,PHX128-110NYK,0.404,40,99,0.257,9,35,0.724,21,29,50,16,34,15,5,0,11,21,110
PHX,2018-12-17,W,Away,NYK110-128PHX,0.522,48,92,0.333,9,27,0.852,23,27,44,4,40,27,8,5,7,20,128
PHI,2018-12-17,L,Away,SAS123-96PHI,0.408,40,98,0.297,11,37,0.714,5,7,41,12,29,29,3,5,11,15,96
SAS,2018-12-17,W,Home,PHI96-123SAS,0.563,49,87,0.391,9,23,0.941,16,17,45,4,41,28,5,9,7,14,123
MEM,2018-12-17,L,Away,GSW110-93MEM,0.456,36,79,0.280,7,25,0.778,14,18,41,2,39,24,6,4,16,23,93
GSW,2018-12-17,W,Home,MEM93-110GSW,0.435,37,85,0.387,12,31,0.889,24,27,42,6,36,23,10,5,10,19,110
HOU,2018-12-17,W,Home,UTA97-102HOU,0.372,32,86,0.324,12,37,0.839,26,31,39,9,30,16,13,7,17,24,102
DEN,2018-12-18,W,Home,DAL118-126DEN,0.556,50,90,0.414,12,29,0.778,14,18,47,12,35,33,7,3,16,28,126
DAL,2018-12-18,L,Away,DEN126-118DAL,0.465,40,86,0.405,15,37,0.767,23,30,33,6,27,26,8,1,8,17,118
ATL,2018-12-18,W,Home,WAS110-118ATL,0.468,37,79,0.375,12,32,0.821,32,39,49,13,36,23,4,5,24,29,118
WAS,2018-12-18,L,Away,ATL118-110WAS,0.434,36,83,0.325,13,40,0.694,25,36,37,9,28,26,14,1,15,32,110
CLE,2018-12-18,W,Away,IND91-92CLE,0.418,38,91,0.194,6,31,0.769,10,13,51,12,39,19,7,5,12,16,92
LAL,2018-12-18,L,Away,BKN115-110LAL,0.467,42,90,0.325,13,40,0.565,13,23,48,8,40,21,6,4,14,19,110
BKN,2018-12-18,W,Home,LAL110-115BKN,0.484,44,91,0.412,14,34,0.684,13,19,40,4,36,27,5,4,12,18,115
IND,2018-12-18,L,Home,CLE92-91IND,0.398,37,93,0.182,4,22,0.619,13,21,52,14,38,21,7,9,9,12,91
IND,2018-12-19,L,Away,TOR99-96IND,0.475,38,80,0.450,9,20,0.688,11,16,49,9,40,19,6,7,23,21,96
CHA,2018-12-19,W,Home,CLE99-110CHA,0.511,47,92,0.400,10,25,0.667,6,9,51,13,38,24,4,5,13,14,110
GSW,2018-12-19,L,Away,UTA108-103GSW,0.400,38,95,0.323,10,31,0.944,17,18,48,10,38,18,10,9,12,21,103
DET,2018-12-19,W,Away,MIN123-129DET,0.489,46,94,0.417,20,48,0.607,17,28,44,8,36,26,3,2,13,25,129
MIN,2018-12-19,L,Home,DET129-123MIN,0.437,45,103,0.273,9,33,0.828,24,29,49,11,38,22,8,4,7,27,123
TOR,2018-12-19,W,Home,IND96-99TOR,0.409,38,93,0.233,7,30,0.762,16,21,43,11,32,20,15,9,9,19,99
SAC,2018-12-19,L,Home,OKC132-113SAC,0.419,39,93,0.382,13,34,0.667,22,33,43,10,33,28,7,5,13,18,113
NOP,2018-12-19,L,Away,MIL123-115NOP,0.467,43,92,0.452,19,42,0.667,10,15,41,7,34,28,6,7,15,22,115
MIL,2018-12-19,W,Home,NOP115-123MIL,0.506,43,85,0.394,13,33,0.800,24,30,48,9,39,26,11,3,14,18,123
UTA,2018-12-19,W,Home,GSW103-108UTA,0.398,37,93,0.381,16,42,0.818,18,22,52,10,42,30,7,6,16,16,108
CLE,2018-12-19,L,Away,CHA110-99CLE,0.482,41,85,0.435,10,23,0.583,7,12,35,4,31,24,8,6,9,18,99
POR,2018-12-19,W,Home,MEM92-99POR,0.467,35,75,0.423,11,26,0.900,18,20,43,12,31,16,9,4,21,23,99
MEM,2018-12-19,L,Away,POR99-92MEM,0.423,33,78,0.333,9,27,0.895,17,19,36,11,25,22,12,10,14,21,92
PHI,2018-12-19,W,Home,NYK109-131PHI,0.534,47,88,0.500,15,30,0.880,22,25,51,9,42,31,6,4,10,22,131
NYK,2018-12-19,L,Away,PHI131-109NYK,0.430,37,86,0.323,10,31,0.806,25,31,35,4,31,22,2,2,8,19,109
CHI,2018-12-19,L,Home,BKN96-93CHI,0.440,40,91,0.316,6,19,0.700,7,10,39,9,30,21,7,5,9,22,93
BKN,2018-12-19,W,Away,CHI93-96BKN,0.459,34,74,0.320,8,25,0.800,20,25,45,7,38,23,3,2,14,14,96
OKC,2018-12-19,W,Away,SAC113-132OKC,0.500,51,102,0.406,13,32,0.630,17,27,66,18,48,27,8,6,18,24,132
PHX,2018-12-19,W,Away,BOS103-111PHX,0.427,41,96,0.407,11,27,0.818,18,22,56,21,35,23,8,6,17,19,111
BOS,2018-12-19,L,Home,PHX111-103BOS,0.447,38,85,0.385,15,39,0.857,12,14,37,9,28,26,13,15,16,17,103
SAS,2018-12-19,W,Away,ORL90-129SAS,0.649,50,77,0.632,12,19,0.810,17,21,45,4,41,29,5,4,11,15,129
ORL,2018-12-19,L,Home,SAS129-90ORL,0.382,34,89,0.387,12,31,0.588,10,17,33,11,22,19,5,3,13,18,90
WAS,2018-12-19,L,Away,HOU136-118WAS,0.536,45,84,0.333,10,30,0.783,18,23,31,4,27,28,8,2,11,15,118
HOU,2018-12-19,W,Home,WAS118-136HOU,0.553,47,85,0.473,26,55,0.762,16,21,41,8,33,30,8,2,17,21,136
HOU,2018-12-20,L,Away,MIA101-99HOU,0.354,29,82,0.333,18,54,0.767,23,30,41,8,33,20,6,3,8,23,99
MIA,2018-12-20,W,Home,HOU99-101MIA,0.387,36,93,0.231,9,39,0.588,20,34,61,20,41,22,6,4,9,18,101
LAC,2018-12-20,W,Home,DAL121-125LAC,0.566,47,83,0.300,6,20,0.806,25,31,40,11,29,26,5,5,12,25,125
DAL,2018-12-20,L,Away,LAC125-121DAL,0.467,43,92,0.357,10,28,0.758,25,33,45,16,29,24,8,0,12,30,121
TOR,2018-12-21,W,Home,CLE110-126TOR,0.527,48,91,0.290,9,31,0.808,21,26,44,13,31,21,9,5,9,23,126
CHA,2018-12-21,W,Home,DET86-98CHA,0.440,33,75,0.500,12,24,0.714,20,28,43,11,32,19,7,5,18,23,98
DET,2018-12-21,L,Away,CHA98-86DET,0.390,32,82,0.235,8,34,0.636,14,22,41,12,29,21,8,5,16,22,86
MEM,2018-12-21,L,Away,SAC102-99MEM,0.463,37,80,0.500,16,32,0.900,9,10,44,8,36,24,7,8,18,25,99
SAC,2018-12-21,W,Home,MEM99-102SAC,0.375,33,88,0.366,15,41,0.724,21,29,42,12,30,25,10,5,10,15,102
POR,2018-12-21,L,Home,UTA120-90POR,0.402,35,87,0.313,10,32,0.556,10,18,42,13,29,17,8,6,14,16,90
UTA,2018-12-21,W,Away,POR90-120UTA,0.553,47,85,0.516,16,31,0.588,10,17,42,6,36,35,7,6,15,21,120
BKN,2018-12-21,L,Home,IND114-106BKN,0.458,33,72,0.516,16,31,0.706,24,34,41,11,30,28,5,3,22,23,106
CLE,2018-12-21,L,Away,TOR126-110CLE,0.476,39,82,0.375,9,24,0.767,23,30,40,11,29,20,5,5,11,23,110
MIN,2018-12-21,L,Away,SAS124-98MIN,0.398,33,83,0.286,6,21,0.839,26,31,39,9,30,19,11,5,12,19,98
SAS,2018-12-21,W,Home,MIN98-124SAS,0.529,46,87,0.576,19,33,0.722,13,18,50,11,39,36,7,3,16,22,124
MIL,2018-12-21,W,Away,BOS107-120MIL,0.513,41,80,0.400,16,40,0.786,22,28,55,11,44,26,3,6,21,30,120
NOP,2018-12-21,L,Away,LAL112-104NOP,0.431,44,102,0.296,8,27,0.500,8,16,53,14,39,27,8,6,13,24,104
LAL,2018-12-21,W,Home,NOP104-112LAL,0.467,43,92,0.250,8,32,0.720,18,25,48,8,40,28,7,4,13,17,112
IND,2018-12-21,W,Away,BKN106-114IND,0.537,44,82,0.423,11,26,0.833,15,18,29,6,23,24,10,8,12,26,114
CHI,2018-12-21,W,Home,ORL80-90CHI,0.440,33,75,0.294,5,17,0.731,19,26,50,9,41,23,5,6,10,21,90
ATL,2018-12-21,W,Away,NYK107-114ATL,0.473,43,91,0.345,10,29,0.750,18,24,54,15,39,29,4,1,16,18,114
NYK,2018-12-21,L,Home,ATL114-107NYK,0.488,41,84,0.296,8,27,0.708,17,24,35,4,31,20,8,3,13,22,107
BOS,2018-12-21,L,Home,MIL120-107BOS,0.385,35,91,0.294,10,34,0.750,27,36,36,9,27,22,13,3,5,16,107
ORL,2018-12-21,L,Away,CHI90-80ORL,0.326,28,86,0.242,8,33,0.667,16,24,47,13,34,20,4,5,9,22,80
PHX,2018-12-22,L,Away,WAS149-146PHX,0.478,55,115,0.314,11,35,0.758,25,33,50,19,31,30,14,7,15,28,146
WAS,2018-12-22,W,Home,PHX146-149WAS,0.505,56,111,0.361,13,36,0.889,24,27,53,17,36,40,6,5,22,26,149
UTA,2018-12-22,L,Home,OKC107-106UTA,0.452,42,93,0.324,11,34,0.611,11,18,44,10,34,35,12,4,13,19,106
OKC,2018-12-22,W,Away,UTA106-107OKC,0.472,42,89,0.360,9,25,0.636,14,22,51,8,43,19,11,5,17,21,107
MIA,2018-12-22,W,Home,MIL87-94MIA,0.382,34,89,0.313,10,32,0.696,16,23,57,11,46,22,9,3,12,18,94
MIL,2018-12-22,L,Away,MIA94-87MIL,0.369,31,84,0.209,9,43,0.727,16,22,48,6,42,20,6,9,16,19,87
LAC,2018-12-22,W,Home,DEN111-132LAC,0.576,53,92,0.500,10,20,0.941,16,17,56,13,43,28,7,5,18,23,132
SAS,2018-12-22,L,Away,HOU108-101SAS,0.477,42,88,0.417,10,24,0.636,7,11,43,5,38,24,3,9,9,17,101
HOU,2018-12-22,W,Home,SAS101-108HOU,0.389,37,95,0.352,19,54,0.714,15,21,58,19,39,22,4,3,9,18,108
DAL,2018-12-22,L,Away,GSW120-116DAL,0.457,42,92,0.359,14,39,0.643,18,28,46,11,35,28,9,3,14,14,116
GSW,2018-12-22,W,Home,DAL116-120GSW,0.459,45,98,0.349,15,43,0.938,15,16,54,15,39,34,7,7,13,23,120
TOR,2018-12-22,L,Away,PHI126-101TOR,0.389,37,95,0.250,10,40,0.895,17,19,41,8,33,17,5,2,15,24,101
PHI,2018-12-22,W,Home,TOR101-126PHI,0.541,46,85,0.333,8,24,0.743,26,35,53,4,49,33,10,7,13,21,126
DEN,2018-12-22,L,Away,LAC132-111DEN,0.423,41,97,0.290,9,31,0.800,20,25,37,13,24,21,10,5,9,16,111
DAL,2018-12-23,L,Away,POR121-118DAL,0.417,43,103,0.353,12,34,0.714,20,28,49,8,41,22,1,2,10,20,118
POR,2018-12-23,W,Home,DAL118-121POR,0.471,49,104,0.289,11,38,0.706,12,17,53,7,46,29,5,6,10,26,121
IND,2018-12-23,W,Home,WAS89-105IND,0.443,43,97,0.300,9,30,0.833,10,12,57,16,41,24,12,6,17,25,105
WAS,2018-12-23,L,Away,IND105-89WAS,0.368,28,76,0.257,9,35,0.923,24,26,37,6,31,21,8,1,22,18,89
OKC,2018-12-23,L,Home,MIN114-112OKC,0.478,43,90,0.360,9,25,0.773,17,22,45,9,36,17,4,10,14,27,112
SAC,2018-12-23,W,Home,NOP117-122SAC,0.420,42,100,0.452,14,31,0.727,24,33,50,12,38,26,9,4,9,21,122
DET,2018-12-23,L,Home,ATL98-95DET,0.410,34,83,0.345,10,29,0.630,17,27,41,5,36,21,6,9,16,25,95
MIN,2018-12-23,W,Away,OKC112-114MIN,0.494,41,83,0.519,14,27,0.667,18,27,40,6,34,25,9,5,17,23,114
NOP,2018-12-23,L,Away,SAC122-117NOP,0.468,44,94,0.231,6,26,0.821,23,28,58,12,46,26,6,9,13,29,117
ATL,2018-12-23,W,Away,DET95-98ATL,0.396,36,91,0.261,6,23,0.800,20,25,54,15,39,24,9,9,16,25,98
GSW,2018-12-23,W,Home,LAC127-129GSW,0.452,42,93,0.350,14,40,0.861,31,36,46,15,31,22,9,7,7,27,129
ORL,2018-12-23,L,Home,MIA115-91ORL,0.414,29,70,0.357,10,28,0.719,23,32,40,12,28,15,4,5,19,19,91
PHX,2018-12-23,L,Away,BKN111-103PHX,0.483,43,89,0.176,3,17,0.875,14,16,41,10,31,24,10,5,13,27,103
BKN,2018-12-23,W,Home,PHX103-111BKN,0.471,40,85,0.370,10,27,0.636,21,33,49,14,35,25,7,4,17,15,111
CLE,2018-12-23,L,Home,CHI112-92CLE,0.452,38,84,0.304,7,23,0.643,9,14,31,7,24,11,5,2,12,20,92
CHI,2018-12-23,W,Away,CLE92-112CHI,0.551,43,78,0.500,11,22,0.882,15,17,43,7,36,26,7,3,15,19,112
CHA,2018-12-23,L,Away,BOS119-103CHA,0.432,38,88,0.250,8,32,0.731,19,26,37,9,28,24,9,5,11,17,103
