Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
NOP,NOP vs. SAC,2019-03-28,W,240,121,49,97,0.505,9,28,0.321,14,14,1.000,8,37,45,27,6,6,12,16,3
SAC,SAC @ NOP,2019-03-28,L,240,118,47,95,0.495,10,23,0.435,14,16,0.875,8,36,44,28,6,10,12,19,-3
PHI,PHI vs. BKN,2019-03-28,W,240,123,45,90,0.500,12,25,0.480,21,28,0.750,9,36,45,27,10,3,10,23,13
BKN,BKN @ PHI,2019-03-28,L,240,110,40,90,0.444,11,32,0.344,19,29,0.655,11,34,45,25,4,3,15,22,-13
ORL,ORL @ DET,2019-03-28,L,240,98,37,94,0.394,8,31,0.258,16,20,0.800,15,28,43,21,5,4,12,14,-17
DET,DET vs. ORL,2019-03-28,W,240,115,46,86,0.535,17,35,0.486,6,12,0.500,10,33,43,25,8,9,12,18,17
CLE,CLE @ SAS,2019-03-28,L,240,110,45,92,0.489,12,29,0.414,8,10,0.800,14,35,49,18,6,1,14,20,-6
SAS,SAS vs. CLE,2019-03-28,W,240,116,45,85,0.529,14,33,0.424,12,17,0.706,4,29,33,27,8,6,11,14,6
MIL,MIL vs. LAC,2019-03-28,W,240,128,45,86,0.523,16,37,0.432,22,27,0.815,3,44,47,25,5,5,10,21,10
LAC,LAC @ MIL,2019-03-28,L,240,118,42,92,0.457,17,33,0.515,17,22,0.773,8,38,46,26,7,3,11,21,-10
DAL,DAL @ MIA,2019-03-28,L,240,99,36,92,0.391,16,47,0.340,11,17,0.647,10,40,50,26,4,2,13,21,-6
MIA,MIA vs. DAL,2019-03-28,W,240,105,39,89,0.438,7,30,0.233,20,27,0.741,10,45,55,24,7,4,11,22,6
HOU,HOU vs. DEN,2019-03-28,W,240,112,40,87,0.460,15,40,0.375,17,20,0.850,11,35,46,22,8,3,10,19,27
DEN,DEN @ HOU,2019-03-28,L,240,85,31,84,0.369,4,24,0.167,19,20,0.950,7,31,38,22,7,3,15,17,-27
TOR,TOR @ NYK,2019-03-28,W,240,117,40,89,0.449,20,47,0.426,17,22,0.773,6,38,44,32,8,6,9,28,25
NYK,NYK vs. TOR,2019-03-28,L,240,92,31,85,0.365,6,26,0.231,24,32,0.750,14,40,54,16,3,5,17,22,-25
WAS,WAS @ PHX,2019-03-27,W,240,124,43,90,0.478,9,25,0.360,29,43,0.674,15,37,52,18,10,3,10,20,3
PHX,PHX vs. WAS,2019-03-27,L,240,121,43,87,0.494,14,37,0.378,21,26,0.808,11,37,48,22,9,7,15,28,-3
CHI,CHI vs. POR,2019-03-27,L,240,98,39,91,0.429,5,23,0.217,15,19,0.789,16,28,44,22,4,0,10,19,-20
POR,POR @ CHI,2019-03-27,W,240,118,43,83,0.518,11,32,0.344,21,25,0.840,9,36,45,30,4,3,8,16,20
UTA,UTA vs. LAL,2019-03-27,W,240,115,41,83,0.494,10,32,0.313,23,36,0.639,8,46,54,33,4,5,11,18,15
LAL,LAL @ UTA,2019-03-27,L,240,100,37,97,0.381,9,27,0.333,17,24,0.708,8,32,40,21,9,5,6,23,-15
IND,IND @ OKC,2019-03-27,L,240,99,40,92,0.435,13,31,0.419,6,11,0.545,8,37,45,26,4,6,12,17,-8
OKC,OKC vs. IND,2019-03-27,W,240,107,41,92,0.446,13,36,0.361,12,19,0.632,9,35,44,29,7,7,7,14,8
MEM,MEM vs. GSW,2019-03-27,L,240,103,39,100,0.390,10,31,0.323,15,21,0.714,19,32,51,22,11,5,10,16,-15
GSW,GSW @ MEM,2019-03-27,W,240,118,45,84,0.536,15,31,0.484,13,15,0.867,6,40,46,30,9,7,14,19,15
SAS,SAS @ CHA,2019-03-26,L,265,116,44,108,0.407,13,39,0.333,15,21,0.714,17,43,60,24,4,5,13,21,-9
CHA,CHA vs. SAS,2019-03-26,W,265,125,46,100,0.460,13,42,0.310,20,28,0.714,5,40,45,30,9,5,6,18,9
WAS,WAS @ LAL,2019-03-26,L,240,106,39,90,0.433,6,32,0.188,22,27,0.815,11,28,39,21,5,4,17,20,-18
LAL,LAL vs. WAS,2019-03-26,W,240,124,48,89,0.539,11,33,0.333,17,23,0.739,13,39,52,37,9,5,19,21,18
DET,DET @ DEN,2019-03-26,L,240,92,36,102,0.353,11,42,0.262,9,13,0.692,17,39,56,19,5,2,6,21,-3
DEN,DEN vs. DET,2019-03-26,W,240,95,37,87,0.425,7,27,0.259,14,20,0.700,11,45,56,22,3,2,14,19,3
DAL,DAL vs. SAC,2019-03-26,L,240,121,39,77,0.506,15,45,0.333,28,32,0.875,7,31,38,27,1,6,11,26,-4
SAC,SAC @ DAL,2019-03-26,W,240,125,44,87,0.506,10,23,0.435,27,32,0.844,12,25,37,27,4,1,7,23,4
NOP,NOP vs. ATL,2019-03-26,L,240,120,39,83,0.470,12,34,0.353,30,40,0.750,8,37,45,28,10,6,24,23,-10
ATL,ATL @ NOP,2019-03-26,W,240,130,44,97,0.454,19,51,0.373,23,26,0.885,9,32,41,30,13,4,16,26,10
HOU,HOU @ MIL,2019-03-26,L,240,94,36,99,0.364,16,52,0.308,6,7,0.857,8,38,46,17,7,5,13,15,-14
MIL,MIL vs. HOU,2019-03-26,W,240,108,42,94,0.447,14,34,0.412,10,13,0.769,10,50,60,24,10,6,16,11,14
MIA,MIA vs. ORL,2019-03-26,L,240,99,36,86,0.419,10,33,0.303,17,21,0.810,6,33,39,25,10,1,12,22,-5
ORL,ORL @ MIA,2019-03-26,W,240,104,37,89,0.416,14,42,0.333,16,23,0.696,15,40,55,27,5,5,15,19,5
LAC,LAC @ MIN,2019-03-26,W,240,122,46,85,0.541,16,32,0.500,14,14,1.000,3,48,51,30,8,4,18,26,11
MIN,MIN vs. LAC,2019-03-26,L,240,111,41,94,0.436,9,27,0.333,20,33,0.606,10,33,43,22,13,1,10,18,-11
TOR,TOR vs. CHI,2019-03-26,W,240,112,42,86,0.488,12,28,0.429,16,16,1.000,2,37,39,28,13,7,15,16,9
CHI,CHI @ TOR,2019-03-26,L,240,103,39,86,0.453,8,23,0.348,17,20,0.850,7,38,45,20,12,2,18,16,-9
CLE,CLE vs. BOS,2019-03-26,L,240,106,39,80,0.488,9,28,0.321,19,25,0.760,3,33,36,24,4,1,15,21,-10
BOS,BOS @ CLE,2019-03-26,W,240,116,46,91,0.505,10,25,0.400,14,19,0.737,11,35,46,23,8,3,10,21,10
BKN,BKN @ POR,2019-03-25,L,290,144,49,103,0.476,15,42,0.357,31,44,0.705,15,44,59,25,3,4,16,31,-4
POR,POR vs. BKN,2019-03-25,W,290,148,53,121,0.438,14,45,0.311,28,36,0.778,16,39,55,35,9,5,5,30,4
PHX,PHX @ UTA,2019-03-25,L,240,92,31,76,0.408,7,23,0.304,23,28,0.821,9,27,36,12,8,3,22,18,-33
UTA,UTA vs. PHX,2019-03-25,W,240,125,48,86,0.558,10,21,0.476,19,23,0.826,10,33,43,31,11,4,14,23,33
OKC,OKC @ MEM,2019-03-25,L,240,103,38,95,0.400,12,36,0.333,15,20,0.750,12,29,41,17,8,4,10,25,-12
MEM,MEM vs. OKC,2019-03-25,W,240,115,40,89,0.449,11,33,0.333,24,31,0.774,13,44,57,31,8,3,15,18,12
ORL,ORL vs. PHI,2019-03-25,W,240,119,45,87,0.517,11,29,0.379,18,23,0.783,13,31,44,28,9,2,7,18,21
PHI,PHI @ ORL,2019-03-25,L,240,98,36,73,0.493,6,23,0.261,20,26,0.769,6,33,39,20,4,2,15,18,-21
LAC,LAC @ NYK,2019-03-24,W,240,124,38,86,0.442,15,35,0.429,33,37,0.892,12,30,42,24,7,4,9,19,11
NYK,NYK vs. LAC,2019-03-24,L,240,113,41,86,0.477,9,33,0.273,22,25,0.880,13,31,44,22,5,7,15,24,-11
LAL,LAL vs. SAC,2019-03-24,W,240,111,39,85,0.459,13,40,0.325,20,24,0.833,9,47,56,29,4,8,22,22,5
SAC,SAC @ LAL,2019-03-24,L,240,106,39,104,0.375,14,33,0.424,14,23,0.609,16,34,50,27,13,4,8,22,-5
GSW,GSW vs. DET,2019-03-24,W,240,121,46,74,0.622,13,25,0.520,16,19,0.842,7,30,37,31,3,5,16,23,7
DET,DET @ GSW,2019-03-24,L,240,114,39,84,0.464,12,31,0.387,24,25,0.960,10,19,29,25,6,0,8,13,-7
SAS,SAS @ BOS,2019-03-24,W,240,115,50,98,0.510,8,24,0.333,7,8,0.875,11,40,51,32,1,4,8,19,19
BOS,BOS vs. SAS,2019-03-24,L,240,96,38,94,0.404,7,35,0.200,13,16,0.813,11,34,45,23,4,2,8,14,-19
HOU,HOU @ NOP,2019-03-24,W,240,113,42,86,0.488,21,49,0.429,8,9,0.889,13,37,50,24,10,5,19,16,23
NOP,NOP vs. HOU,2019-03-24,L,240,90,38,92,0.413,7,28,0.250,7,10,0.700,15,29,44,26,9,3,15,9,-23
TOR,TOR vs. CHA,2019-03-24,L,240,114,45,77,0.584,11,26,0.423,13,13,1.000,3,32,35,29,6,11,13,17,-1
CHA,CHA @ TOR,2019-03-24,W,240,115,41,93,0.441,18,41,0.439,15,17,0.882,14,25,39,32,12,3,8,17,1
IND,IND vs. DEN,2019-03-24,W,240,124,51,91,0.560,8,18,0.444,14,17,0.824,10,39,49,34,9,5,11,17,36
DEN,DEN @ IND,2019-03-24,L,240,88,33,93,0.355,7,29,0.241,15,16,0.938,15,26,41,21,5,7,17,17,-36
CLE,CLE @ MIL,2019-03-24,L,240,105,41,96,0.427,11,41,0.268,12,17,0.706,12,33,45,23,6,1,12,21,-22
MIL,MIL vs. CLE,2019-03-24,W,240,127,48,87,0.552,15,41,0.366,16,21,0.762,4,41,45,26,8,7,9,13,22
MIN,MIN @ MEM,2019-03-23,W,240,112,40,83,0.482,12,26,0.462,20,21,0.952,13,36,49,25,7,10,19,20,13
MEM,MEM vs. MIN,2019-03-23,L,240,99,36,96,0.375,10,33,0.303,17,22,0.773,20,27,47,22,8,4,15,22,-13
CHI,CHI vs. UTA,2019-03-23,L,240,83,33,92,0.359,2,16,0.125,15,20,0.750,11,34,45,16,6,3,12,16,-31
UTA,UTA @ CHI,2019-03-23,W,240,114,46,95,0.484,11,32,0.344,11,15,0.733,12,46,58,27,7,8,12,17,31
ATL,ATL vs. PHI,2019-03-23,W,240,129,49,106,0.462,15,47,0.319,16,21,0.762,15,34,49,28,8,7,12,25,2
PHI,PHI @ ATL,2019-03-23,L,240,127,42,91,0.462,10,23,0.435,33,39,0.846,14,38,52,21,7,4,14,15,-2
PHX,PHX @ SAC,2019-03-23,L,240,103,36,88,0.409,9,34,0.265,22,26,0.846,10,33,43,25,10,4,14,21,-9
SAC,SAC vs. PHX,2019-03-23,W,240,112,39,92,0.424,17,38,0.447,17,22,0.773,13,38,51,25,7,3,14,19,9
DET,DET @ POR,2019-03-23,L,240,112,42,84,0.500,14,34,0.412,14,14,1.000,6,23,29,24,9,3,8,21,-5
POR,POR vs. DET,2019-03-23,W,240,117,43,79,0.544,11,26,0.423,20,27,0.741,11,31,42,22,4,4,13,14,5
MIA,MIA @ WAS,2019-03-23,W,240,113,44,88,0.500,12,39,0.308,13,19,0.684,12,32,44,29,5,10,12,23,5
WAS,WAS vs. MIA,2019-03-23,L,240,108,41,96,0.427,9,30,0.300,17,23,0.739,21,32,53,25,5,2,12,20,-5
GSW,GSW vs. DAL,2019-03-23,L,240,91,36,90,0.400,4,30,0.133,15,21,0.714,8,28,36,22,6,2,10,22,-35
DAL,DAL @ GSW,2019-03-23,W,240,126,44,83,0.530,21,49,0.429,17,22,0.773,8,41,49,33,7,2,10,22,35
CHA,CHA vs. BOS,2019-03-23,W,240,124,42,95,0.442,18,38,0.474,22,28,0.786,14,39,53,26,7,5,11,15,7
BOS,BOS @ CHA,2019-03-23,L,240,117,44,93,0.473,19,43,0.442,10,15,0.667,7,35,42,31,6,8,11,23,-7
BKN,BKN @ LAL,2019-03-22,W,240,111,37,92,0.402,16,42,0.381,21,28,0.750,11,36,47,21,8,4,14,25,5
LAL,LAL vs. BKN,2019-03-22,L,240,106,37,96,0.385,9,36,0.250,23,32,0.719,19,40,59,21,8,9,16,26,-5
MIL,MIL vs. MIA,2019-03-22,W,240,116,43,85,0.506,17,34,0.500,13,20,0.650,9,43,52,33,5,5,16,23,29
MIA,MIA @ MIL,2019-03-22,L,240,87,32,85,0.376,11,37,0.297,12,23,0.522,10,30,40,20,7,6,13,18,-29
SAS,SAS @ HOU,2019-03-22,L,240,105,41,90,0.456,7,24,0.292,16,17,0.941,9,39,48,27,6,7,11,23,-6
HOU,HOU vs. SAS,2019-03-22,W,240,111,36,86,0.419,14,37,0.378,25,32,0.781,8,40,48,12,5,4,10,19,6
LAC,LAC @ CLE,2019-03-22,W,240,110,42,82,0.512,6,26,0.231,20,23,0.870,7,36,43,24,6,6,12,16,2
CLE,CLE vs. LAC,2019-03-22,L,240,108,43,90,0.478,12,31,0.387,10,13,0.769,8,33,41,14,7,2,13,22,-2
TOR,TOR vs. OKC,2019-03-22,L,240,109,39,78,0.500,13,25,0.520,18,21,0.857,11,35,46,20,7,7,22,24,-7
OKC,OKC @ TOR,2019-03-22,W,240,116,42,94,0.447,20,43,0.465,12,14,0.857,12,27,39,30,9,6,13,21,7
MEM,MEM @ ORL,2019-03-22,L,265,119,47,93,0.505,15,38,0.395,10,21,0.476,10,42,52,28,5,6,13,24,-4
ORL,ORL vs. MEM,2019-03-22,W,265,123,44,93,0.473,14,39,0.359,21,27,0.778,4,40,44,30,6,5,9,16,4
NYK,NYK vs. DEN,2019-03-22,L,240,93,34,90,0.378,9,32,0.281,16,21,0.762,8,37,45,20,3,5,7,15,-18
DEN,DEN @ NYK,2019-03-22,W,240,111,40,96,0.417,15,38,0.395,16,19,0.842,17,45,62,24,5,5,9,15,18
IND,IND @ GSW,2019-03-21,L,240,89,35,91,0.385,6,23,0.261,13,17,0.765,12,35,47,17,7,3,16,18,-23
GSW,GSW vs. IND,2019-03-21,W,240,112,44,89,0.494,13,36,0.361,11,16,0.688,10,40,50,32,6,8,16,19,23
SAC,SAC vs. DAL,2019-03-21,W,240,116,41,87,0.471,13,35,0.371,21,28,0.750,12,46,58,24,7,9,12,18,16
DAL,DAL @ SAC,2019-03-21,L,240,100,36,92,0.391,12,40,0.300,16,23,0.696,9,34,43,23,5,6,8,22,-16
PHX,PHX vs. DET,2019-03-21,L,240,98,35,73,0.479,7,26,0.269,21,26,0.808,7,28,35,22,6,4,19,27,-20
DET,DET @ PHX,2019-03-21,W,240,118,38,90,0.422,17,42,0.405,25,34,0.735,19,27,46,23,11,6,15,26,20
UTA,UTA @ ATL,2019-03-21,L,240,114,43,94,0.457,10,32,0.313,18,26,0.692,14,35,49,25,12,3,15,24,-3
ATL,ATL vs. UTA,2019-03-21,W,240,117,41,87,0.471,19,40,0.475,16,23,0.696,9,34,43,26,8,5,17,23,3
MIN,MIN @ CHA,2019-03-21,L,240,106,39,88,0.443,10,28,0.357,18,29,0.621,9,40,49,23,6,7,13,21,-7
CHA,CHA vs. MIN,2019-03-21,W,240,113,43,100,0.430,9,29,0.310,18,24,0.750,15,40,55,26,5,6,10,24,7
WAS,WAS vs. DEN,2019-03-21,L,240,108,40,79,0.506,8,28,0.286,20,21,0.952,6,32,38,25,4,2,12,15,-5
DEN,DEN @ WAS,2019-03-21,W,240,113,46,87,0.529,14,30,0.467,7,11,0.636,9,31,40,30,9,4,8,20,5
TOR,TOR @ OKC,2019-03-20,W,265,123,45,87,0.517,14,36,0.389,19,21,0.905,6,46,52,30,11,5,19,27,9
OKC,OKC vs. TOR,2019-03-20,L,265,114,43,103,0.417,13,43,0.302,15,29,0.517,16,32,48,22,6,2,17,22,-9
POR,POR vs. DAL,2019-03-20,W,240,126,45,91,0.495,16,36,0.444,20,25,0.800,12,36,48,23,6,4,14,17,8
DAL,DAL @ POR,2019-03-20,L,240,118,43,87,0.494,10,30,0.333,22,25,0.880,6,29,35,20,8,6,14,22,-8
MIA,MIA @ SAS,2019-03-20,W,240,110,40,86,0.465,16,35,0.457,14,18,0.778,6,42,48,23,6,5,10,21,5
SAS,SAS vs. MIA,2019-03-20,L,240,105,38,88,0.432,14,34,0.412,15,21,0.714,10,36,46,30,2,3,8,13,-5
WAS,WAS @ CHI,2019-03-20,L,265,120,44,93,0.473,14,42,0.333,18,23,0.783,12,38,50,25,10,9,16,21,-6
CHI,CHI vs. WAS,2019-03-20,W,265,126,50,106,0.472,12,23,0.522,14,17,0.824,15,33,48,29,10,2,14,16,6
HOU,HOU @ MEM,2019-03-20,L,265,125,42,94,0.447,21,48,0.438,20,20,1.000,11,28,39,19,10,4,14,27,-1
MEM,MEM vs. HOU,2019-03-20,W,265,126,41,89,0.461,13,37,0.351,31,39,0.795,15,36,51,20,8,0,17,19,1
UTA,UTA @ NYK,2019-03-20,W,240,137,48,85,0.565,20,42,0.476,21,25,0.840,7,33,40,38,7,3,10,18,21
NYK,NYK vs. UTA,2019-03-20,L,240,116,45,86,0.523,13,31,0.419,13,21,0.619,8,32,40,23,6,6,14,21,-21
PHI,PHI vs. BOS,2019-03-20,W,240,118,34,90,0.378,11,33,0.333,39,43,0.907,17,37,54,23,5,5,9,17,3
BOS,BOS @ PHI,2019-03-20,L,240,115,45,96,0.469,12,32,0.375,13,16,0.813,10,36,46,22,1,3,9,25,-3
MIL,MIL @ CLE,2019-03-20,L,240,102,36,91,0.396,13,32,0.406,17,21,0.810,11,40,51,24,9,7,10,16,-5
CLE,CLE vs. MIL,2019-03-20,W,240,107,39,93,0.419,11,39,0.282,18,24,0.750,13,41,54,18,4,6,12,17,5
ORL,ORL vs. NOP,2019-03-20,W,240,119,46,102,0.451,15,38,0.395,12,14,0.857,20,45,65,28,8,10,14,14,23
NOP,NOP @ ORL,2019-03-20,L,240,96,38,102,0.373,10,34,0.294,10,13,0.769,14,35,49,24,9,2,13,15,-23
HOU,HOU @ ATL,2019-03-19,W,240,121,40,78,0.513,19,47,0.404,22,30,0.733,6,31,37,28,13,2,14,17,16
ATL,ATL vs. HOU,2019-03-19,L,240,105,39,84,0.464,15,40,0.375,12,15,0.800,8,37,45,30,6,1,19,23,-16
PHI,PHI @ CHA,2019-03-19,W,240,118,43,86,0.500,11,32,0.344,21,28,0.750,6,38,44,29,5,4,7,27,4
CHA,CHA vs. PHI,2019-03-19,L,240,114,36,83,0.434,9,35,0.257,33,44,0.750,10,36,46,16,3,2,9,22,-4
LAC,LAC vs. IND,2019-03-19,W,240,115,43,89,0.483,10,34,0.294,19,27,0.704,10,29,39,28,14,2,13,20,6
IND,IND @ LAC,2019-03-19,L,240,109,45,87,0.517,7,21,0.333,12,17,0.706,11,35,46,30,8,6,20,20,-6
BKN,BKN @ SAC,2019-03-19,W,240,123,47,94,0.500,12,35,0.343,17,23,0.739,11,30,41,28,16,4,18,19,2
SAC,SAC vs. BKN,2019-03-19,L,240,121,49,95,0.516,9,25,0.360,14,20,0.700,14,32,46,25,13,1,21,19,-2
LAL,LAL @ MIL,2019-03-19,L,240,101,33,86,0.384,16,43,0.372,19,23,0.826,8,34,42,20,9,5,19,18,-14
MIL,MIL vs. LAL,2019-03-19,W,240,115,41,89,0.461,15,47,0.319,18,27,0.667,12,42,54,25,9,4,18,19,14
GSW,GSW @ MIN,2019-03-19,W,240,117,44,91,0.484,19,42,0.452,10,14,0.714,8,38,46,39,6,7,13,25,10
MIN,MIN vs. GSW,2019-03-19,L,240,107,36,89,0.404,9,36,0.250,26,32,0.813,13,39,52,25,7,0,13,14,-10
IND,IND @ POR,2019-03-18,L,240,98,35,83,0.422,10,24,0.417,18,22,0.818,12,27,39,25,12,3,14,21,-8
POR,POR vs. IND,2019-03-18,W,240,106,37,79,0.468,13,32,0.406,19,21,0.905,8,30,38,24,8,9,18,23,8
DET,DET @ CLE,2019-03-18,L,240,119,42,94,0.447,18,44,0.409,17,21,0.810,19,28,47,24,6,4,12,21,-7
CLE,CLE vs. DET,2019-03-18,W,240,126,46,79,0.582,11,22,0.500,23,27,0.852,5,31,36,22,6,3,8,16,7
CHI,CHI @ PHX,2019-03-18,W,240,116,46,89,0.517,4,16,0.250,20,24,0.833,11,38,49,21,9,4,13,22,15
PHX,PHX vs. CHI,2019-03-18,L,240,101,39,84,0.464,7,26,0.269,16,26,0.615,9,29,38,24,5,5,12,22,-15
NOP,NOP @ DAL,2019-03-18,W,265,129,49,104,0.471,12,39,0.308,19,22,0.864,14,41,55,34,7,6,17,28,4
DAL,DAL vs. NOP,2019-03-18,L,265,125,46,105,0.438,9,35,0.257,24,29,0.828,14,36,50,27,9,6,16,26,-4
GSW,GSW @ SAS,2019-03-18,L,240,105,41,88,0.466,13,39,0.333,10,12,0.833,7,36,43,27,7,6,13,20,-6
SAS,SAS vs. GSW,2019-03-18,W,240,111,41,88,0.466,10,26,0.385,19,22,0.864,10,36,46,20,7,5,10,12,6
OKC,OKC vs. MIA,2019-03-18,L,240,107,38,87,0.437,10,37,0.270,21,27,0.778,13,36,49,21,4,8,19,17,-9
MIA,MIA @ OKC,2019-03-18,W,240,116,46,97,0.474,9,29,0.310,15,16,0.938,9,35,44,30,13,4,9,23,9
TOR,TOR vs. NYK,2019-03-18,W,240,128,49,88,0.557,17,40,0.425,13,22,0.591,5,45,50,36,5,6,15,22,36
NYK,NYK @ TOR,2019-03-18,L,240,92,28,85,0.329,8,35,0.229,28,32,0.875,7,29,36,16,8,4,14,18,-36
DEN,DEN @ BOS,2019-03-18,W,240,114,46,94,0.489,14,39,0.359,8,10,0.800,11,40,51,29,6,5,19,19,9
BOS,BOS vs. DEN,2019-03-18,L,240,105,39,93,0.419,12,39,0.308,15,19,0.789,12,25,37,24,12,5,13,16,-9
WAS,WAS vs. UTA,2019-03-18,L,240,95,34,81,0.420,8,27,0.296,19,22,0.864,5,29,34,20,9,2,16,16,-21
UTA,UTA @ WAS,2019-03-18,W,240,116,49,91,0.538,14,37,0.378,4,6,0.667,7,34,41,35,10,8,17,21,21
BKN,BKN @ LAC,2019-03-17,L,240,116,42,100,0.420,14,38,0.368,18,25,0.720,15,36,51,26,6,7,14,28,-3
LAC,LAC vs. BKN,2019-03-17,W,240,119,42,97,0.433,12,31,0.387,23,28,0.821,16,38,54,26,8,6,14,25,3
MIN,MIN @ HOU,2019-03-17,L,240,102,38,92,0.413,10,32,0.313,16,23,0.696,15,37,52,22,5,4,14,13,-15
HOU,HOU vs. MIN,2019-03-17,W,240,117,43,94,0.457,21,50,0.420,10,14,0.714,10,34,44,29,9,3,10,25,15
SAC,SAC vs. CHI,2019-03-17,W,240,129,54,103,0.524,8,23,0.348,13,16,0.813,15,33,48,28,12,7,12,21,27
CHI,CHI @ SAC,2019-03-17,L,240,102,39,88,0.443,10,26,0.385,14,21,0.667,10,29,39,20,6,6,20,16,-27
ATL,ATL @ ORL,2019-03-17,L,240,91,38,91,0.418,8,35,0.229,7,10,0.700,8,42,50,20,8,3,18,29,-10
ORL,ORL vs. ATL,2019-03-17,W,240,101,33,85,0.388,9,37,0.243,26,33,0.788,10,45,55,21,12,3,15,15,10
TOR,TOR @ DET,2019-03-17,L,240,107,39,82,0.476,18,36,0.500,11,14,0.786,7,31,38,25,2,2,12,22,-3
DET,DET vs. TOR,2019-03-17,W,240,110,39,83,0.470,8,27,0.296,24,27,0.889,11,33,44,23,8,3,10,18,3
PHI,PHI @ MIL,2019-03-17,W,240,130,47,100,0.470,15,32,0.469,21,30,0.700,15,39,54,26,8,2,13,23,5
MIL,MIL vs. PHI,2019-03-17,L,240,125,43,95,0.453,16,50,0.320,23,28,0.821,10,35,45,25,9,6,10,22,-5
MIA,MIA vs. CHA,2019-03-17,W,240,93,34,86,0.395,13,33,0.394,12,19,0.632,15,40,55,25,6,7,12,21,18
CHA,CHA @ MIA,2019-03-17,L,240,75,26,83,0.313,7,36,0.194,16,18,0.889,11,33,44,11,6,5,13,19,-18
NYK,NYK vs. LAL,2019-03-17,W,240,124,44,76,0.579,12,26,0.462,24,29,0.828,10,35,45,24,4,5,24,26,1
LAL,LAL @ NYK,2019-03-17,L,240,123,47,97,0.485,7,27,0.259,22,28,0.786,15,20,35,26,12,5,10,21,-1
IND,IND @ DEN,2019-03-16,L,240,100,34,75,0.453,6,24,0.250,26,37,0.703,8,33,41,20,6,2,11,19,-2
DEN,DEN vs. IND,2019-03-16,W,240,102,39,82,0.476,11,38,0.289,13,20,0.650,9,30,39,27,6,5,11,22,2
UTA,UTA vs. BKN,2019-03-16,W,240,114,39,91,0.429,13,36,0.361,23,31,0.742,15,50,65,24,3,7,15,21,16
BKN,BKN @ UTA,2019-03-16,L,240,98,33,95,0.347,12,36,0.333,20,22,0.909,8,36,44,20,9,5,7,24,-16
OKC,OKC vs. GSW,2019-03-16,L,240,88,31,96,0.323,13,41,0.317,13,23,0.565,17,35,52,18,4,5,16,18,-22
GSW,GSW @ OKC,2019-03-16,W,240,110,39,83,0.470,15,35,0.429,17,22,0.773,8,45,53,25,10,6,17,22,22
SAS,SAS vs. POR,2019-03-16,W,240,108,37,79,0.468,8,17,0.471,26,30,0.867,4,40,44,17,4,10,10,14,5
POR,POR @ SAS,2019-03-16,L,240,103,42,101,0.416,7,28,0.250,12,14,0.857,14,37,51,23,4,2,9,22,-5
DAL,DAL vs. CLE,2019-03-16,W,240,121,46,89,0.517,16,34,0.471,13,16,0.813,9,31,40,32,3,5,5,22,5
CLE,CLE @ DAL,2019-03-16,L,240,116,40,86,0.465,15,38,0.395,21,22,0.955,6,27,33,20,1,0,6,20,-5
NOP,NOP vs. PHX,2019-03-16,L,265,136,47,102,0.461,15,30,0.500,27,41,0.659,18,39,57,34,11,4,23,30,-2
PHX,PHX @ NOP,2019-03-16,W,265,138,51,100,0.510,9,29,0.310,27,36,0.750,11,37,48,31,10,7,22,33,2
WAS,WAS vs. MEM,2019-03-16,W,240,135,41,81,0.506,17,35,0.486,36,43,0.837,9,36,45,26,6,7,13,21,7
MEM,MEM @ WAS,2019-03-16,L,240,128,48,90,0.533,12,33,0.364,20,26,0.769,7,33,40,35,5,3,10,27,-7
BOS,BOS vs. ATL,2019-03-16,W,240,129,44,93,0.473,13,36,0.361,28,37,0.757,11,35,46,30,10,7,14,21,9
ATL,ATL @ BOS,2019-03-16,L,240,120,43,100,0.430,15,40,0.375,19,24,0.792,19,31,50,27,11,5,17,25,-9
DET,DET vs. LAL,2019-03-15,W,240,111,37,86,0.430,17,39,0.436,20,32,0.625,16,34,50,26,5,4,15,19,14
LAL,LAL @ DET,2019-03-15,L,240,97,36,86,0.419,6,25,0.240,19,26,0.731,11,36,47,24,9,4,14,26,-14
CHA,CHA @ WAS,2019-03-15,W,240,116,46,101,0.455,14,31,0.452,10,12,0.833,15,31,46,18,11,7,12,17,6
WAS,WAS vs. CHA,2019-03-15,L,240,110,41,84,0.488,13,34,0.382,15,19,0.789,8,37,45,25,8,5,17,14,-6
CHI,CHI @ LAC,2019-03-15,L,240,121,42,80,0.525,11,21,0.524,26,33,0.788,8,36,44,24,3,6,17,26,-7
LAC,LAC vs. CHI,2019-03-15,W,240,128,44,99,0.444,10,20,0.500,30,35,0.857,15,28,43,28,9,5,8,30,7
NYK,NYK @ SAS,2019-03-15,L,240,83,35,86,0.407,8,20,0.400,5,9,0.556,9,32,41,21,6,4,16,13,-26
SAS,SAS vs. NYK,2019-03-15,W,240,109,47,88,0.534,7,21,0.333,8,10,0.800,6,39,45,31,8,6,10,13,26
HOU,HOU vs. PHX,2019-03-15,W,240,108,36,83,0.434,11,40,0.275,25,33,0.758,7,35,42,18,13,6,14,20,6
PHX,PHX @ HOU,2019-03-15,L,240,102,38,89,0.427,7,26,0.269,19,25,0.760,15,34,49,22,9,4,21,21,-6
